lane_id,start_x,start_y,start_z,end_x,end_y,end_z,length,zone_index,speed_limit,next_lanes,left_lane,right_lane,width,tag_names,avg_next_speed,non_alley_next,non_alley_last,flags,merging_lanes,splitting_lanes,last_lanes
972,1912.761841,-0.110000,2325.966797,1897.136108,-0.110000,2315.481201,21.642786,152,9.722222,796,-1,-1,26.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,12449,971,,
973,1585.512207,-0.110000,1463.952271,1574.170410,-0.110000,1454.245972,14.928114,153,9.722222,9833,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,980;982,975;977,1714
974,1574.170410,-0.110000,1454.245972,1585.512207,-0.110000,1463.952271,14.928114,153,9.722222,1715,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,976;978,979;981,9834
975,1585.512207,-0.110000,1463.952271,1574.497803,-0.110000,1464.405273,13.941892,153,9.722222,8466,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,4129,979;984,973;977,1714
976,1574.497803,-0.110000,1464.405273,1585.512207,-0.110000,1463.952271,13.941893,153,9.722222,1715,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,974;978,980;983,8465
977,1585.512207,-0.110000,1463.952271,1586.574097,-0.110000,1453.572754,14.193588,153,9.722222,3527,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,981;983,973;975,1714
978,1586.574097,-0.110000,1453.572754,1585.512207,-0.110000,1463.952271,14.193588,153,9.722222,1715,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,4129,974;976,982;984,3528
979,1574.170410,-0.110000,1454.245972,1574.497803,-0.110000,1464.405273,13.388894,153,9.722222,8466,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,975;984,974;981,9834
980,1574.497803,-0.110000,1464.405273,1574.170410,-0.110000,1454.245972,13.388895,153,9.722222,9833,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,4129,973;982,976;983,8465
981,1574.170410,-0.110000,1454.245972,1586.574097,-0.110000,1453.572754,15.346336,153,9.722222,3527,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,977;983,974;979,9834
982,1586.574097,-0.110000,1453.572754,1574.170410,-0.110000,1454.245972,15.346336,153,9.722222,9833,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,973;980,978;984,3528
983,1574.497803,-0.110000,1464.405273,1586.574097,-0.110000,1453.572754,16.237062,153,9.722222,3527,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,977;981,976;980,8465
984,1586.574097,-0.110000,1453.572754,1574.497803,-0.110000,1464.405273,16.237062,153,9.722222,8466,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,975;979,978;982,3528
985,1585.512207,-0.110000,1463.952271,1574.497803,-0.110000,1464.405273,13.941892,153,9.722222,8466,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,4257,987,986;989,1716
986,1585.512207,-0.110000,1463.952271,1586.574097,-0.110000,1453.572754,14.193588,153,9.722222,3529,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,988;990,985;989,1716
987,1574.170410,-0.110000,1454.245972,1574.497803,-0.110000,1464.405273,13.388894,153,9.722222,8466,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,985,988,
988,1574.170410,-0.110000,1454.245972,1586.574097,-0.110000,1453.572754,15.346336,153,9.722222,3529,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,12449,986;990,987,
989,1585.512207,-0.110000,1463.952271,1574.170410,-0.110000,1454.245972,14.928114,153,9.722222,9835,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,161,,985;986,1716
990,1574.497803,-0.110000,1464.405273,1586.574097,-0.110000,1453.572754,16.237062,153,9.722222,3529,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,161,986;988,,8467
991,3057.518066,-0.000600,2842.177979,3051.665527,0.009610,2844.583252,6.336765,154,9.722222,422,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,996,993,1332
992,3051.665527,0.009610,2844.583252,3057.518066,-0.000600,2842.177979,6.336765,154,9.722222,1333,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,994,995,423
993,3057.518066,-0.000600,2842.177979,3053.400391,-0.000750,2837.300293,7.933818,154,9.722222,883,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,995,991,1332
994,3053.400391,-0.000750,2837.300293,3057.518066,-0.000600,2842.177979,7.933818,154,9.722222,1333,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,992,996,884
995,3051.665527,0.009610,2844.583252,3053.400391,-0.000750,2837.300293,8.102158,154,9.722222,883,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,4129,993,992,423
996,3053.400391,-0.000750,2837.300293,3051.665527,0.009610,2844.583252,8.102158,154,9.722222,422,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,991,994,884
997,3057.518066,-0.000600,2842.177979,3053.400391,-0.000750,2837.300293,7.933818,154,9.722222,885,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,998,999,1334
998,3051.665527,0.009610,2844.583252,3053.400391,-0.000750,2837.300293,8.102158,154,9.722222,885,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,4257,997,,
999,3057.518066,-0.000600,2842.177979,3051.665527,0.009610,2844.583252,6.336765,154,9.722222,424,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8353,,997,1334
1000,3143.389893,0.001240,2708.600342,3143.475830,0.000410,2719.508545,10.908542,155,9.722222,208;209,-1,-1,6.0000,Vehicle|City|CapillaryRoad|VehicleAlley|OneWayStreet,9.7222,0,0,24610,,,1094;1096
1001,3143.389893,0.001240,2708.600342,3143.475830,0.000410,2719.508545,10.908542,155,9.722222,209,-1,1000,6.0000,Vehicle|City|VehicleAlley|OneWayStreet|CenterGuideRoad,0.0000,0,0,8354,,,1099
1002,975.246338,-0.077800,1724.187012,972.598511,-0.077800,1732.201904,10.902510,156,9.722222,916,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,1007,1004,388
1003,972.598511,-0.077800,1732.201904,975.246338,-0.077800,1724.187012,10.902511,156,9.722222,389,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,1005,1006,915
1004,975.246338,-0.077800,1724.187012,984.796021,-0.077800,1731.721680,13.482613,156,9.722222,1062,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,4129,1006,1002,388
1005,984.796021,-0.077800,1731.721680,975.246338,-0.077800,1724.187012,13.482613,156,9.722222,389,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,1003,1007,1063
1006,972.598511,-0.077800,1732.201904,984.796021,-0.077800,1731.721680,12.208275,156,9.722222,1062,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,1004,1003,915
1007,984.796021,-0.077800,1731.721680,972.598511,-0.077800,1732.201904,12.208275,156,9.722222,916,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,1002,1005,1063
1008,975.246338,-0.077800,1724.187012,972.598511,-0.077800,1732.201904,10.902510,156,9.722222,916,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,,1009,390
1009,975.246338,-0.077800,1724.187012,984.796021,-0.077800,1731.721680,13.482613,156,9.722222,1064,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,4257,1010,1008,390
1010,972.598511,-0.077800,1732.201904,984.796021,-0.077800,1731.721680,12.208275,156,9.722222,1064,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,161,1009,,917
1011,915.685608,-0.077800,1770.326538,945.136292,-0.077800,1736.086060,45.163628,157,9.722222,1321;1324,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,6818;6819
1012,945.136292,-0.077800,1736.086060,915.685608,-0.077800,1770.326538,45.163628,157,9.722222,6816;6817,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,1320;1325;1326
1013,915.685608,-0.077800,1770.326538,945.136292,-0.077800,1736.086060,45.163628,157,9.722222,1328,1012,1011,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,6820;6821
1014,2598.008301,-0.000390,1426.526733,2598.074707,-0.000400,1437.220947,10.694420,158,9.722222,7571,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley|OneWayStreet,9.7222,0,0,24610,,,2285
1015,2598.008301,-0.000390,1426.526733,2598.074707,-0.000400,1437.220947,10.694420,158,9.722222,7571,-1,1014,4.0000,Vehicle|City|VehicleAlley|OneWayStreet|CenterGuideRoad,0.0000,0,0,8354,,,
1016,5624.806641,28.990061,3135.129639,5613.714844,28.961571,3151.208496,19.583208,159,16.666668,462,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,320,,1017,335
1017,5624.806641,28.990061,3135.129639,5618.148926,28.955111,3153.518555,19.576466,159,16.666668,461,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,8512,,1016,335
1018,5609.280762,28.968031,3148.897461,5619.292969,28.990089,3132.763428,19.014101,159,16.666668,336,-1,-1,5.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,8512,,,463
1019,5622.049805,28.990070,3133.946533,5613.714844,28.961571,3151.208252,19.173100,159,16.666668,464,1018,1017,12.0000,Vehicle|Intersection|Freeway|City|CenterGuideRoad,0.0000,2,2,8640,,,337
1020,2636.072998,-0.110000,2146.485107,2636.903809,-0.110000,2216.341064,69.860901,160,9.722222,6605;6609;6610;6611,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,2288;2290
1021,2636.903809,-0.110000,2216.341064,2636.072998,-0.110000,2146.485107,69.860901,160,9.722222,2287;2289,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,6604;6613;6615;6617;6619;6621;6622
1022,2636.072998,-0.110000,2146.485107,2636.903809,-0.110000,2216.341064,69.860901,160,9.722222,6605;6609;6610;6611,1021,1020,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,
1023,3641.449463,-0.110000,1981.897095,3657.547852,-0.110000,1961.566895,32.635864,161,9.722222,10196,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,4129,,1024;1025;1026;1027,2485
1024,3641.449463,-0.110000,1981.897095,3652.508301,-0.110000,1961.890869,26.618179,161,9.722222,10195,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,12321,,1023;1025;1026;1027,2485
1025,3641.449463,-0.110000,1981.897095,3665.034180,-0.110000,2009.623291,44.641678,161,9.722222,2714,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,2081,,1023;1024;1026;1027,2485
1026,3641.449463,-0.110000,1981.897095,3680.184326,-0.110000,1982.310425,38.739220,161,9.722222,2077,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,33,,1023;1024;1025;1027,2485
1027,3641.449463,-0.110000,1981.897095,3680.343994,-0.110000,1977.312988,39.458660,161,9.722222,2076,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,33,,1023;1024;1025;1026,2485
1028,3654.940430,-0.110000,2009.973389,3641.447998,-0.110000,1985.897095,33.959999,161,9.722222,2484,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,12321,1029;1030;1031,,2712
1029,3659.987305,-0.110000,2009.798340,3641.447998,-0.110000,1985.897095,37.812527,161,9.722222,2484,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,4129,1028;1030;1031,,2713
1030,3662.587402,-0.110000,1961.242920,3641.447998,-0.110000,1985.897095,42.624504,161,9.722222,2484,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,2081,1028;1029;1031,,10197
1031,3679.976807,-0.110000,1988.807129,3641.447998,-0.110000,1985.897095,38.724674,161,9.722222,2484,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,33,1028;1029;1030,,2078
1032,3659.987549,-0.110000,2009.804199,3641.448730,-0.110000,1983.897095,39.471222,161,9.722222,2486,-1,-1,15.2000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,4257,1033;1034,,2715
1033,3657.547852,-0.110000,1961.566895,3641.448730,-0.110000,1983.897095,34.572266,161,9.722222,2486,-1,-1,15.2000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,2209,1032;1034,,
1034,3680.160400,-0.110000,1983.060059,3641.448730,-0.110000,1983.897095,38.738197,161,9.722222,2486,-1,-1,26.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,161,1032;1033,,
1035,1906.939941,-0.110000,2404.009766,1906.977173,-0.110000,2363.620117,40.389664,162,9.722222,2779,1036,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,233
1036,1911.939941,-0.110000,2404.014404,1911.977173,-0.110000,2363.624756,40.389664,162,9.722222,2780,-1,1035,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,,,234
1037,1918.477173,-0.110000,2363.630859,1918.439941,-0.110000,2404.020508,40.389664,162,9.722222,235,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,2781
1038,1912.689941,-0.110000,2404.015137,1912.727173,-0.110000,2363.625488,40.389664,162,9.722222,2783,-1,-1,26.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,8321,,,237
1039,2591.125000,-0.110000,2305.835693,2590.966064,-0.110000,2338.782227,32.946976,163,9.722222,4996,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,488
1040,2580.865967,-0.110000,2338.793945,2581.025391,-0.110000,2305.759521,33.034866,163,9.722222,486,1041,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,4994
1041,2585.916016,-0.110000,2338.788086,2586.075195,-0.110000,2305.797607,32.990921,163,9.722222,487,-1,1040,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,,,4995
1042,2586.075195,-0.110000,2305.797607,2585.916016,-0.110000,2338.788086,32.990921,163,9.722222,,-1,-1,15.2000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,8321,,,
1043,5750.362305,28.287060,2710.514893,5744.604004,28.889990,2729.530518,19.924410,164,16.666668,335,-1,-1,5.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,8512,1044,,8672
1044,5745.386719,28.292219,2710.020020,5744.604492,28.889990,2729.530762,19.561325,164,16.666668,335,-1,-1,5.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,320,1043,,8673
1045,5738.714844,28.889990,2728.385498,5740.411133,28.299320,2709.528809,18.953335,164,16.666668,8674,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,8512,,,336
1046,5745.386719,28.292231,2710.020264,5741.657715,28.889990,2728.963867,19.326817,164,16.666668,337,1045,1044,15.0000,Vehicle|Intersection|Freeway|City|CenterGuideRoad,0.0000,2,2,8640,,,8675
1047,2285.599121,-0.080000,2475.612793,2289.334473,0.017460,2504.055420,29.151617,165,9.722222,11720,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,1052;1054;1056,1048;1049;1050,4382
1048,2285.599121,-0.080000,2475.612793,2328.549316,-0.110000,2483.419434,50.265678,165,9.722222,10143,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,12321,,1047;1049;1050,1057;4382
1049,2285.599121,-0.080000,2475.612793,2275.023926,-0.110000,2494.163574,28.040367,165,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,2081,,1047;1048;1050,1059;4382
1050,2285.599121,-0.080000,2475.612793,2274.906738,-0.110000,2489.114502,21.416248,165,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,2081,,1047;1048;1049,1059;4382
1051,2274.973145,-0.110000,2484.063232,2285.599121,-0.080000,2475.612793,15.433581,165,9.722222,4383,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,12321,1053;1055,1052,
1052,2274.973145,-0.110000,2484.063232,2289.334473,0.017460,2504.055420,33.199917,165,9.722222,11720,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,2081,1047;1054;1056,1051,
1053,2328.604248,-0.110000,2488.469238,2285.599121,-0.080000,2475.612793,54.796097,165,9.722222,4383,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,2081,1051;1055,1054,10142
1054,2328.604248,-0.110000,2488.469238,2289.334473,0.017460,2504.055420,52.402534,165,9.722222,11720,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,4129,1047;1052;1056,1053,10142
1055,2328.659180,-0.110000,2493.519043,2285.599121,-0.080000,2475.612793,58.843788,165,9.722222,4383,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,10273,1051;1053,1056,10141
1056,2328.659180,-0.110000,2493.519043,2289.334473,0.017460,2504.055420,48.071449,165,9.722222,11720,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,12321,1047;1052;1054,1055,10141
1057,2274.968018,-0.110000,2489.113770,2285.599121,-0.080000,2475.612793,21.347218,165,9.722222,1048;4383,-1,-1,15.2000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,12449,1059,1058,
1058,2274.968018,-0.110000,2489.113770,2289.334473,0.017460,2504.055420,26.543329,165,9.722222,,-1,-1,15.2000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,2209,1060;1061,1057,
1059,2328.604248,-0.110000,2488.469238,2285.599121,-0.080000,2475.612793,54.796097,165,9.722222,1049;1050;4383,-1,-1,15.2000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,2209,1057,1060,10144
1060,2328.604248,-0.110000,2488.469238,2289.334473,0.017460,2504.055420,52.402534,165,9.722222,11720,-1,-1,15.2000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,4257,1058;1061,1059,10144
1061,2285.599121,-0.080000,2475.612793,2289.334473,0.017460,2504.055420,29.151617,165,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,161,1058;1060,,4384
1062,984.796021,-0.077800,1731.721680,989.024475,-0.077800,1731.553833,4.231784,166,9.722222,466;469,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,1004;1006
1063,989.024475,-0.077800,1731.553833,984.796021,-0.077800,1731.721680,4.231784,166,9.722222,1005;1007,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,465;470;471
1064,984.796021,-0.077800,1731.721680,989.024475,-0.077800,1731.553833,4.231784,166,9.722222,473,1063,1062,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,1009;1010
1065,1017.648621,-0.110000,1483.915527,963.393738,-0.110000,1493.107910,55.028103,167,9.722222,11992;11995,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,14049;14051
1066,963.393738,-0.110000,1493.107910,1017.648621,-0.110000,1483.915527,55.028103,167,9.722222,14048;14050,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,11991;11996;11997
1067,1017.648621,-0.110000,1483.915527,963.393738,-0.110000,1493.107910,55.028103,167,9.722222,11999,1066,1065,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,
1068,2985.775635,0.005450,2766.746582,2985.565186,0.000370,2843.441406,76.695114,168,9.722222,1173,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,262
1069,2985.565186,0.000370,2843.441406,2985.775635,0.005450,2766.746582,76.695114,168,9.722222,264,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,1172;1174
1070,2985.775635,0.005450,2766.746582,2985.565186,0.000370,2843.441406,76.695114,168,9.722222,1173,1069,1068,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,265
1071,914.517517,-0.110000,1684.257935,923.403564,-0.074340,1684.294067,10.060776,169,9.722222,388,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,1076,1073,7514
1072,923.403564,-0.074340,1684.294067,914.517517,-0.110000,1684.257935,10.060776,169,9.722222,7515,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,1074,1075,389
1073,914.517517,-0.110000,1684.257935,922.537537,-0.110000,1674.726074,12.457009,169,9.722222,785,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,1075,1071,7514
1074,922.537537,-0.110000,1674.726074,914.517517,-0.110000,1684.257935,12.457009,169,9.722222,7515,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,1072,1076,786
1075,923.403564,-0.074340,1684.294067,922.537537,-0.110000,1674.726074,10.666821,169,9.722222,785,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,1073,1072,389
1076,922.537537,-0.110000,1674.726074,923.403564,-0.074340,1684.294067,10.666820,169,9.722222,388,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,1071,1074,786
1077,913.370056,-0.110000,1683.291870,923.403564,-0.074340,1684.294067,11.565505,169,9.722222,390,-1,-1,8.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,,1079,7516
1078,923.403564,-0.074340,1684.294067,921.390076,-0.110000,1673.760010,12.162541,169,9.722222,787,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,1079,,
1079,913.370056,-0.110000,1683.291870,921.390076,-0.110000,1673.760010,12.457009,169,9.722222,787,-1,-1,8.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8353,1078,1077,7516
