index,x,y,z,forward_x,forward_z,urban_diversity_config_id,lane
1853,2638.2239,-0.4987,2742.9119,0.818918,-0.573910,88888100,33118
1854,2610.2139,-2.7573,2771.0300,0.881755,-0.471708,88888100,36245
1855,2667.2893,6.4345,2712.4734,-0.984407,0.175907,88888100,37096
1856,2686.8037,4.5757,2718.5718,-0.812081,-0.583545,88888100,37097
1857,2645.7937,-0.1858,2737.1052,0.935318,-0.353808,88888100,33115
1858,2671.9343,0.0287,2734.8933,0.933138,0.359519,88888100,33114
1859,2687.7256,0.0320,2743.5950,0.829007,0.559238,88888100,33113
1860,2589.5632,9.6952,2729.9001,0.047500,0.998871,88888100,31734
1861,2503.7056,8.6141,2744.4551,-0.985898,0.167349,88888100,26391
1862,2478.8970,-2.7865,2742.7773,0.892972,0.450111,88888100,33494
1863,2597.2397,9.6345,2719.1990,-0.996265,0.086352,88888100,20156
1864,2709.7146,-2.7878,2782.7954,0.090241,0.995920,88888100,35187
1865,2769.5906,-2.2268,2779.4104,0.467643,-0.883917,88888100,21048
1866,2778.8286,-2.1330,2780.7571,-0.997974,0.063621,88888100,21035
1867,3399.0854,0.0000,2490.6643,-0.997170,0.075181,88888200,27485
1868,3675.8408,0.0000,2183.7153,-0.662819,-0.748779,88888210,25295
1869,3605.8467,0.0007,2000.2649,0.965319,-0.261072,88888231,41152
1870,3470.0728,-0.0117,2027.2936,-0.719878,0.694101,88888231,38346
1871,3122.4761,-0.0057,2445.6130,-0.132560,0.991175,88888142,22218
1872,2830.0640,0.0000,2696.8745,-0.695594,0.718435,88888100,16660
1873,2717.9836,0.0000,2700.0483,-0.998418,0.056235,88888100,28112
1874,2541.7686,0.0000,2709.0085,-0.999942,0.010747,88888100,31369
1875,2423.4438,-0.1100,2636.9175,0.253945,-0.967219,88888100,33653
1876,2704.7854,0.0012,2614.6606,0.273928,-0.961750,88888100,17853
1877,2499.3999,0.0000,2496.0000,0.999597,-0.028374,88888100,25077
1878,2599.1650,0.0000,2471.5088,-0.708163,-0.706049,88888140,29448
1879,2597.3154,0.0000,2557.3657,-0.734243,0.678887,88888100,38120
1880,2440.4199,0.0000,2497.7798,-0.822353,0.568978,88888132,28388
1881,1988.3333,0.0000,2595.5247,-0.304812,0.952413,88888100,23199
1882,1707.5546,-0.0286,2635.8413,-0.006639,0.999978,88888090,27504
1883,1803.8857,0.0000,2482.7507,-0.302925,-0.953014,88888120,21696
1884,1795.8749,-0.1100,2458.6587,-0.999992,0.003998,88888090,40202
1885,1851.9937,-4.7884,2421.2410,1.000000,0.000899,88888120,40254
1886,1999.3136,0.0200,2472.2810,-0.001465,0.999999,88888121,2083
1887,2017.4677,0.0200,2459.4939,0.772880,-0.634552,88888121,2049
1888,2125.8777,0.1900,2478.8196,0.956098,0.293046,88888121,1977
1889,2117.9084,0.0600,2450.1248,0.999281,0.037904,88888121,1121
1890,2118.7056,0.0402,2541.3088,0.553138,0.833090,88888121,3400
1891,2129.8354,4.0000,2524.3250,-0.713303,-0.700856,88888121,49
1892,2115.3606,8.0000,2459.5464,0.700735,0.713422,88888121,1040
1893,2122.2964,16.0000,2445.6274,0.472071,0.881561,88888121,1361
1894,2022.7118,8.0000,2477.8755,-0.999999,-0.001230,88888121,2222
1895,2011.9996,8.0000,2458.8940,0.794273,0.607560,88888121,2742
1896,2028.4017,12.0000,2455.8828,-0.519430,-0.854513,88888121,2325
1897,2124.1960,8.0000,2549.0117,0.999980,0.006348,88888121,3230
1898,2133.2085,16.0000,2549.0618,-0.465555,0.885019,88888121,3760
1899,2114.8809,16.0000,2474.3831,0.335033,0.942206,88888121,4407
1900,1955.9282,4.0000,2518.2290,0.969254,-0.246061,88888120,15003
1901,1933.9238,4.0000,2511.8748,0.995505,-0.094711,88888120,5412
1902,1963.0837,4.0000,2434.2771,0.900011,-0.435867,88888121,5816
1903,1972.4565,8.0000,2445.9353,-1.000000,-0.000977,88888121,5575
1904,1948.9768,8.0000,2401.7646,-0.007066,0.999975,88888121,6776
1905,1942.0187,12.0000,2406.4036,-0.999050,0.043584,88888121,6861
1906,2003.1685,4.0000,2446.3301,0.754159,0.656692,88888121,7551
1907,2115.0356,12.0000,2508.7874,-0.403948,-0.914782,88888121,7882
1908,2123.9248,12.1000,2128.3125,1.000000,0.000000,88888120,8866
1909,2023.1670,4.0000,2510.1548,0.936980,-0.349382,88888120,12887
1910,2024.5876,4.0000,2554.6335,0.630353,-0.776309,88888120,12944
1911,2001.8156,4.0000,2547.2798,0.696456,0.717599,88888120,12979
1912,2011.3225,4.0000,2510.4409,0.133219,0.991087,88888120,12881
1913,2016.7493,8.0000,2509.4888,0.848043,0.529927,88888120,13675
1914,2019.6908,8.0000,2540.1785,-0.006562,0.999978,88888120,13767
1915,2030.7300,8.0000,2514.1899,0.141761,0.989901,88888120,13698
1916,2016.6826,12.0000,2532.0710,-0.564157,0.825668,88888120,13956
1917,2031.5695,12.0000,2535.8616,0.051032,0.998697,88888120,13978
1918,1991.8022,12.0000,2537.2214,0.886485,0.462758,88888120,13905
1919,2003.6981,12.0000,2507.3354,0.840198,0.542279,88888120,13112
1920,2062.3918,12.0000,2528.2969,0.437663,-0.899139,88888120,14209
1921,2059.1824,16.0000,2523.9661,0.925041,0.379867,88888121,14250
1922,1967.5800,8.0000,2518.9006,0.954179,-0.299236,88888120,14701
1923,1949.5483,8.0000,2509.5012,0.910243,-0.414074,88888120,14696
1924,1957.0989,12.0000,2509.8064,0.247210,-0.968962,88888120,14798
1925,1947.1899,16.0000,2533.1541,-0.978047,0.208387,88888120,15368
1926,3964.1458,-0.0500,1200.8955,0.994232,-0.107248,88888260,18499
1927,3801.3647,-0.0770,1120.0854,-0.759197,0.650861,88888260,16626
1928,3794.1091,-0.0770,1087.4822,0.998489,-0.054960,88888260,18357
1929,3916.9612,-25.6801,1134.8890,0.233906,0.972259,88888260,17097
1930,3804.2412,-0.0770,1102.2690,0.931952,-0.362581,88888260,16834
1931,3889.9248,-25.6359,1082.4307,0.847055,0.531506,88888260,16832
1932,3811.1331,-0.0770,1097.9781,0.933642,-0.358207,88888260,16831
1933,3835.7649,-5.8484,1085.2948,0.939724,-0.341935,88888260,18362
1934,3842.9211,-8.9978,1082.5918,0.976437,-0.215804,88888260,18361
1935,3779.8018,-0.0770,1089.7024,0.992878,-0.119133,88888260,18358
1936,1828.6677,8.1505,1665.8687,-0.994060,-0.108833,88888170,40313
1937,1820.2609,8.1505,1637.4065,-0.425933,-0.904755,88888170,20954
1938,2026.5464,-9.9956,2360.3230,-0.800981,0.598689,88888121,21141
1939,1510.0981,0.0098,2165.7661,-0.999977,-0.006852,88888110,31968
1940,1598.7543,-0.1113,2642.5752,0.999999,-0.001731,88888090,30911
1941,1544.0311,-0.1108,2580.6912,-0.999992,-0.003883,88888090,41118
